,Id,Cantidad_Victimas,Fecha,Anio,Mes,Dia,Hora,Franja_Horaria,Lugar_Hecho,Tipo_Calle,Calle,Altura,Barrio,Coordenada x,Coordenada y,Participantes,Victima,Acusado,Hora del día,Dia_Semana,Tipo_Dia
478,20190062,1,2019-08-01,2019,8,1,23:00:00,Noche,"PINO, VIRREY DEL Y CAMPOS, LUIS M. AV.",AVENIDA,"PINO, VIRREY DEL",cruce_de_calles,13,-58.44462132,-34.56201105,PEATON-PASAJEROS,PEATON,PASAJEROS,23,Thursday,Dia_de_Semana
479,20190063,1,2019-08-04,2019,8,4,01:30:00,Madrugada,FOREST AV. Y MAURE,AVENIDA,FOREST AV.,cruce_de_calles,15,-58.45220688,-34.58711712,MOTO-PASAJEROS,MOTO,PASAJEROS,1,Sunday,Fin_de_Semana
480,20190064,1,2019-08-06,2019,8,6,03:15:00,Madrugada,"BOYACA AV. Y AVELLANEDA AV,",AVENIDA,BOYACA AV.,cruce_de_calles,7,-58.45962210,-34.62245140,MOTO-AUTO,MOTO,AUTO,3,Tuesday,Dia_de_Semana
481,20190065,1,2019-08-08,2019,8,8,16:45:00,Tarde,BARCO CENTENERA DEL Y TILCARA,CALLE,BARCO CENTENERA DEL,cruce_de_calles,4,-58.41970850,-34.65414867,PEATON-PASAJEROS,PEATON,PASAJEROS,16,Thursday,Dia_de_Semana
482,20190066,1,2019-08-11,2019,8,11,21:15:00,Noche,RIESTRA AV. Y BOLIVAR,AVENIDA,RIESTRA AV.,cruce_de_calles,7,-58.44187596,-34.64938031,PEATON-AUTO,PEATON,AUTO,21,Sunday,Fin_de_Semana
483,20190067,1,2019-08-14,2019,8,14,15:00:00,Tarde,"CASTRO, EMILIO 4706",CALLE,"CASTRO, EMILIO",4706.0,10,-58.49101637,-34.64276621,MOTO-CARGAS,MOTO,CARGAS,15,Wednesday,Dia_de_Semana
484,20190068,1,2019-08-14,2019,8,14,17:40:00,Tarde,27 DE FEBRERO AV. 5600,AVENIDA,27 DE FEBRERO AV.,5600.0,8,-58.42493829,-34.66256502,MOTO-MOTO,MOTO,MOTO,17,Wednesday,Dia_de_Semana
485,20190069,1,2019-08-17,2019,8,17,05:25:00,Madrugada,"GARAY, JUAN DE AV. 2874",AVENIDA,"GARAY, JUAN DE AV.",2874.0,4,-58.40489318,-34.62930162,MOTO-AUTO,MOTO,AUTO,5,Saturday,Fin_de_Semana
486,20190070,1,2019-08-22,2019,8,22,12:30:00,Mañana,"SCALABRINI ORTIZ, RAUL AV. y GORRITI",AVENIDA,"SCALABRINI ORTIZ, RAUL AV.",cruce_de_calles,14,-58.42686680,-34.59217875,MOTO-BICICLETA,MOTO,BICICLETA,12,Thursday,Dia_de_Semana
487,20190071,1,2019-08-27,2019,8,27,11:30:00,Mañana,PRIMERA JUNTA Y OLIVERA AV.,AVENIDA,PRIMERA JUNTA,cruce_de_calles,9,-58.47961100,-34.65620398,PEATON-CARGAS,PEATON,CARGAS,11,Tuesday,Dia_de_Semana
488,20190072,1,2019-08-28,2019,8,28,06:20:00,Madrugada,"ALBERDI, JUAN BAUTISTA AV. Y AZUL",AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",cruce_de_calles,10,-58.47439934,-34.63524207,AUTO-AUTO,AUTO,AUTO,6,Wednesday,Dia_de_Semana
490,20190074,1,2019-08-29,2019,8,29,09:00:00,Mañana,"LUGONES, LEOPOLDO AV. Y PAZ, GRAL. AV.",AUTOPISTA,"LUGONES, LEOPOLDO AV.",cruce_de_calles,13,-58.46514781,-34.53465378,MOTO-CARGAS,MOTO,CARGAS,9,Thursday,Dia_de_Semana
489,20190073,1,2019-08-29,2019,8,29,01:50:00,Madrugada,ALVAREZ THOMAS AV. 1788,AVENIDA,ALVAREZ THOMAS AV.,1788.0,15,-58.46711912,-34.57926018,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,1,Thursday,Dia_de_Semana
491,20190075,1,2019-08-30,2019,8,30,23:20:00,Noche,SAN ANTONIO Y LUJAN,CALLE,SAN ANTONIO,cruce_de_calles,4,-58.37571078,-34.65584079,MOTO-PASAJEROS,MOTO,PASAJEROS,23,Friday,Dia_de_Semana
492,20190076,1,2019-09-05,2019,9,5,18:00:00,Tarde,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI ALTURA DON PEDRO DE MENDOZA AV.,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,cruce_de_calles,4,-58.37157668,-34.65429986,MOTO-CARGAS,MOTO,CARGAS,18,Thursday,Dia_de_Semana
493,20190077,1,2019-09-08,2019,9,8,03:40:00,Madrugada,"FIGUEROA ALCORTA, PRES. AV. Y TAGLE",AVENIDA,"FIGUEROA ALCORTA, PRES. AV.",cruce_de_calles,14,-58.39811256,-34.58070186,PEATON-AUTO,PEATON,AUTO,3,Sunday,Fin_de_Semana
494,20190078,1,2019-09-12,2019,9,12,08:25:00,Mañana,"EINSTEIN, ALBERTO Y ALCORTA, AMANCIO AV.",AVENIDA,"EINSTEIN, ALBERTO",cruce_de_calles,4,-58.41125934,-34.65417740,PEATON-CARGAS,PEATON,CARGAS,8,Thursday,Dia_de_Semana
495,20190079,1,2019-09-17,2019,9,17,05:30:00,Madrugada,AGRELO Y COLOMBRES,CALLE,AGRELO,cruce_de_calles,5,-58.41822901,-34.61866836,MOTO-PASAJEROS,MOTO,PASAJEROS,5,Tuesday,Dia_de_Semana
496,20190080,1,2019-09-17,2019,9,17,18:40:00,Tarde,"CABILDO AV. y PAZ, GRAL. AV.",AVENIDA,CABILDO AV.,cruce_de_calles,13,-58.47617802,-34.53825652,PEATON-MOTO,PEATON,MOTO,18,Tuesday,Dia_de_Semana
497,20190081,1,2019-09-23,2019,9,23,16:00:00,Tarde,ELCANO AV. 4300,AVENIDA,ELCANO AV.,4300.0,15,-58.46141281,-34.58623761,PEATON-PASAJEROS,PEATON,PASAJEROS,16,Monday,Dia_de_Semana
498,20190082,1,2019-09-25,2019,9,25,07:45:00,Mañana,"RABANAL, FRANCISCO, INTENDENTE AV. 2428",AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.",2428.0,8,-58.42985146,-34.66119740,BICICLETA-CARGAS,BICICLETA,CARGAS,7,Wednesday,Dia_de_Semana
499,20190083,1,2019-09-26,2019,9,26,08:00:00,Mañana,MONTE Y CORVALAN,CALLE,MONTE,cruce_de_calles,9,-58.48457413,-34.65839090,AUTO-AUTO,AUTO,AUTO,8,Thursday,Dia_de_Semana
500,20190084,1,2019-09-27,2019,9,27,11:45:00,Mañana,TANDIL Y LA FUENTE,CALLE,TANDIL,cruce_de_calles,7,-58.46572884,-34.63628186,BICICLETA-CARGAS,BICICLETA,CARGAS,11,Friday,Dia_de_Semana
501,20190085,1,2019-10-09,2019,10,9,22:18:00,Noche,CARDOSO Y BACACAY,CALLE,CARDOSO,cruce_de_calles,10,-58.49261744,-34.63419130,BICICLETA-TREN,BICICLETA,TREN,22,Wednesday,Dia_de_Semana
502,20190086,1,2019-10-15,2019,10,15,14:10:00,Tarde,CORRIENTES AV. 6700,AVENIDA,CORRIENTES AV.,6700.0,15,-58.45283186,-34.58841560,MOTO-PASAJEROS,MOTO,PASAJEROS,14,Tuesday,Dia_de_Semana
503,20190087,1,2019-10-21,2019,10,21,21:00:00,Noche,ALVAREZ THOMAS AV. Y MENDOZA,AVENIDA,ALVAREZ THOMAS AV.,cruce_de_calles,12,-58.47973681,-34.57418656,MOTO-MOTO,MOTO,MOTO,21,Monday,Dia_de_Semana
504,20190088,1,2019-10-22,2019,10,22,20:00:00,Noche,"ALCORTA, AMANCIO AV. Y BONAVENA, OSCAR NATALIO",AVENIDA,"ALCORTA, AMANCIO AV.",cruce_de_calles,4,-58.40623949,-34.65076549,PEATON-PASAJEROS,PEATON,PASAJEROS,20,Tuesday,Dia_de_Semana
505,20190089,1,2019-10-23,2019,10,23,15:45:00,Tarde,"BROWN, ALTE. AV. Y BLANES, JUAN MANUEL",AVENIDA,"BROWN, ALTE. AV.",cruce_de_calles,4,-58.36244648,-34.63107887,PEATON-CARGAS,PEATON,CARGAS,15,Wednesday,Dia_de_Semana
506,20190090,1,2019-10-24,2019,10,24,18:26:00,Tarde,"ALBERDI, JUAN BAUTISTA AV. 5455",AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",5455.0,9,-58.49962423,-34.64868027,PEATON-MOTO,PEATON,MOTO,18,Thursday,Dia_de_Semana
507,20190091,1,2019-11-01,2019,11,1,20:50:00,Noche,"JUSTO, JUAN B. AV. Y CAMARGO",AVENIDA,"JUSTO, JUAN B. AV.",cruce_de_calles,15,-58.44551437,-34.59559816,PEATON-PASAJEROS,PEATON,PASAJEROS,20,Friday,Dia_de_Semana
508,20190092,1,2019-11-03,2019,11,3,10:30:00,Mañana,"BRIN, MINISTRO Y SUAREZ",CALLE,"BRIN, MINISTRO",cruce_de_calles,4,-58.35608181,-34.63420319,PEATON-PASAJEROS,PEATON,PASAJEROS,10,Sunday,Fin_de_Semana
509,20190093,1,2019-11-13,2019,11,13,11:50:00,Mañana,"NIZA Y JUSTO, JUAN B. AV.",AVENIDA,NIZA,cruce_de_calles,11,-58.46483679,-34.60907662,BICICLETA-OTRO,BICICLETA,OTRO,11,Wednesday,Dia_de_Semana
510,20190094,1,2019-11-18,2019,11,18,14:00:00,Tarde,CAMARGO Y SERRANO,CALLE,CAMARGO,cruce_de_calles,15,-58.44368628,-34.59724326,MOTO-OTRO,MOTO,OTRO,14,Monday,Dia_de_Semana
511,20190095,1,2019-11-20,2019,11,20,15:30:00,Tarde,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI ALTURA CASEROS AV.,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,cruce_de_calles,1,-58.37864583,-34.62907067,MOTO-CARGAS,MOTO,CARGAS,15,Wednesday,Dia_de_Semana
512,20190096,1,2019-11-22,2019,11,22,19:33:00,Tarde,CASEROS AV. Y PIEDRAS,AVENIDA,CASEROS AV.,cruce_de_calles,1,-58.37560352,-34.62726382,PEATON-PASAJEROS,PEATON,PASAJEROS,19,Friday,Dia_de_Semana
513,20190097,1,2019-11-25,2019,11,25,08:50:00,Mañana,"AUTOPISTA PERITO MORENO KM 5,6",AUTOPISTA,AUTOPISTA PERITO MORENO,cruce_de_calles,9,-58.47721439,-34.64815069,MULTIPLE,MOTO,MULTIPLE,8,Monday,Dia_de_Semana
514,20190098,1,2019-11-25,2019,11,25,14:00:00,Tarde,GUZMAN 365,AVENIDA,GUZMAN,365.0,15,-58.45134029,-34.58984288,PASAJEROS-PASAJEROS,PASAJEROS,PASAJEROS,14,Monday,Dia_de_Semana
515,20190100,1,2019-12-05,2019,12,5,17:30:00,Tarde,de los constituyentes av. 4300,AVENIDA,DE LOS CONSTITUYENTES AV.,4300.0,12,-58.49040794,-34.58368803,MOTO-AUTO,MOTO,AUTO,17,Thursday,Dia_de_Semana
516,20190101,1,2019-12-17,2019,12,17,04:20:00,Madrugada,"MORENO, PERITO AV. Y TILCARA AV.",AVENIDA,"MORENO, PERITO AV.",cruce_de_calles,4,-58.42102679,-34.64991178,MOTO-MOTO,MOTO,MOTO,4,Tuesday,Dia_de_Semana
517,20190102,1,2019-12-17,2019,12,17,14:30:00,Tarde,"IBARROLA Y GORDILLO, TIMOTEO",CALLE,IBARROLA,cruce_de_calles,9,-58.52219407,-34.64143926,MOTO-AUTO,MOTO,AUTO,14,Tuesday,Dia_de_Semana
518,20190103,1,2019-12-18,2019,12,18,00:00:00,SD,"PAZ, GRAL. AV. Y GRIVEO",AVENIDA,"PAZ, GRAL. AV.",cruce_de_calles,11,-58.52169422,-34.59471640,MOTO-MOTO,MOTO,MOTO,0,Wednesday,Dia_de_Semana
519,20190104,1,2019-12-21,2019,12,21,04:25:00,Madrugada,RIVADAVIA AV. Y PERGAMINO,AVENIDA,RIVADAVIA AV.,cruce_de_calles,10,-58.47460416,-34.63206174,MOTO-AUTO,MOTO,AUTO,4,Saturday,Fin_de_Semana
521,20200001,1,2020-01-04,2020,1,4,10:40:00,Mañana,URIARTE Y LOYOLA,CALLE,URIARTE,cruce_de_calles,15,-58.43910409,-34.59213355,PEATON-AUTO,PEATON,AUTO,10,Saturday,Fin_de_Semana
522,20200002,1,2020-01-05,2020,1,5,20:00:00,Noche,SARAZA Y VARELA AV.,AVENIDA,SARAZA,cruce_de_calles,7,-58.45019436,-34.64646409,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,20,Sunday,Fin_de_Semana
523,20200003,1,2020-01-11,2020,1,11,06:00:00,Madrugada,RIVADAVIA AV. Y COMBATE DE LOS POZOS,AVENIDA,RIVADAVIA AV.,cruce_de_calles,3,-58.39337644,-34.60927582,PEATON-AUTO,PEATON,AUTO,6,Saturday,Fin_de_Semana
524,20200004,1,2020-01-14,2020,1,14,21:40:00,Noche,RODRIGUEZ PEÑA Y RIVADAVIA AV.,AVENIDA,RODRIGUEZ PE?A,cruce_de_calles,1,-58.39055614,-34.60919284,PEATON-PASAJEROS,PEATON,PASAJEROS,21,Tuesday,Dia_de_Semana
525,20200005,1,2020-01-14,2020,1,14,06:00:00,Madrugada,24 DE NOVIEMBRE Y SAN JUAN AV.,AVENIDA,24 DE NOVIEMBRE,cruce_de_calles,3,-58.41036975,-34.62477021,MOTO-PASAJEROS,MOTO,PASAJEROS,6,Tuesday,Dia_de_Semana
526,20200006,1,2020-01-20,2020,1,20,12:55:00,Mañana,LAFUENTE AV. 2250,AVENIDA,LAFUENTE AV.,2250.0,8,-58.44925765,-34.65412546,MOTO-CARGAS,MOTO,CARGAS,12,Monday,Dia_de_Semana
527,20200007,1,2020-01-27,2020,1,27,00:37:00,Madrugada,CHILE Y LIMA ,CALLE,CHILE,cruce_de_calles,1,-58.38156850,-34.61648696,PEATON-MOTO,PEATON,MOTO,0,Monday,Dia_de_Semana
528,20200008,1,2020-01-30,2020,1,30,07:10:00,Mañana,CORDOBA AV. Y JEAN JAURES,AVENIDA,CORDOBA AV.,cruce_de_calles,2,-58.40662899,-34.59804521,MOTO-CARGAS,MOTO,CARGAS,7,Thursday,Dia_de_Semana
529,20200009,1,2020-02-04,2020,2,4,14:50:00,Tarde,"PERON, JUAN DOMINGO, TTE. GENERAL Y SALGUERO, JERONIMO",CALLE,"PERON, JUAN DOMINGO, TTE. GENERAL",cruce_de_calles,5,-58.41985649,-34.60600850,PEATON-AUTO,PEATON,AUTO,14,Tuesday,Dia_de_Semana
530,20200010,1,2020-02-08,2020,2,8,05:45:00,Madrugada,9 DE JULIO AV. Y SAN JUAN AV.,AVENIDA,9 DE JULIO AV.,cruce_de_calles,1,-58.38099833,-34.62214953,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,5,Saturday,Fin_de_Semana
531,20200011,1,2020-02-12,2020,2,12,11:29:00,Mañana,COLOMBRES 466,CALLE,COLOMBRES,466.0,5,-58.41803309,-34.61823178,MOTO-CARGAS,MOTO,CARGAS,11,Wednesday,Dia_de_Semana
532,20200012,1,2020-02-18,2020,2,18,21:00:00,Noche,MEXICO 2860,CALLE,MEXICO,2860.0,3,-58.40604003,-34.61783553,PEATON-MOTO,PEATON,MOTO,21,Tuesday,Dia_de_Semana
533,20200013,1,2020-02-20,2020,2,20,12:00:00,Mañana,COMBATIENTES DE MALVINAS AV. Y TRIUNVITARO AV.,AVENIDA,COMBATIENTES DE MALVINAS AV.,cruce_de_calles,15,-58.47549929,-34.57994061,PEATON-MOTO,PEATON,MOTO,12,Thursday,Dia_de_Semana
534,20200014,1,2020-02-27,2020,2,27,02:14:00,Madrugada,BERMUDEZ Y NOGOYA,CALLE,BERMUDEZ,cruce_de_calles,11,-58.51398484,-34.61600366,MOTO-PASAJEROS,MOTO,PASAJEROS,2,Thursday,Dia_de_Semana
535,20200015,1,2020-02-28,2020,2,28,14:30:00,Tarde,BRASIL AV. Y PASEO COLON AV.,AVENIDA,BRASIL AV.,cruce_de_calles,1,-58.36797542,-34.62519403,MOTO-PASAJEROS,MOTO,PASAJEROS,14,Friday,Dia_de_Semana
536,20200016,1,2020-02-29,2020,2,29,13:00:00,Tarde,"ALEM,LEANDRO N. AV. 770",AVENIDA,"ALEM, LEANDRO N. AV.",770.0,1,-58.37133616,-34.59879316,PEATON-PASAJEROS,PEATON,PASAJEROS,13,Saturday,Fin_de_Semana
537,20200017,1,2020-03-05,2020,3,5,23:00:00,Noche,BELGRANO AV. Y RINCON,AVENIDA,BELGRANO AV.,cruce_de_calles,3,-58.39613805,-34.61413568,PEATON-AUTO,PEATON,AUTO,23,Thursday,Dia_de_Semana
538,20200018,1,2020-03-09,2020,3,9,14:00:00,Tarde,"UDAONDO, GUILLERMO AV. 901",AVENIDA,"UDAONDO, GUILLERMO AV.",901.0,13,-58.44903073,-34.54200276,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,14,Monday,Dia_de_Semana
539,20200019,1,2020-03-10,2020,3,10,21:00:00,Noche,CONSTITUCION Y CASTRO,CALLE,CONSTITUCION,cruce_de_calles,5,-58.41972364,-34.62846670,PEATON-AUTO,PEATON,AUTO,21,Tuesday,Dia_de_Semana
540,20200020,1,2020-03-13,2020,3,13,17:30:00,Tarde,"PUEYRREDON AV. Y GOMEZ, VALENTIN",AVENIDA,PUEYRREDON AV.,cruce_de_calles,3,-58.40571596,-34.60557123,PEATON-MOTO,PEATON,MOTO,17,Friday,Dia_de_Semana
541,20200021,1,2020-03-14,2020,3,14,16:50:00,Tarde,"BRAVO, MARIO 1279",CALLE,"BRAVO, MARIO",1279.0,2,-58.41451590,-34.59488319,PEATON-AUTO,PEATON,AUTO,16,Saturday,Fin_de_Semana
542,20200022,1,2020-04-07,2020,4,7,06:15:00,Madrugada,"DELLEPIANE, LUIS, TTE. GRAL. Y ESCALADA AV.",AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,cruce_de_calles,9,-58.47297505,-34.66245085,AUTO-CARGAS,AUTO,CARGAS,6,Tuesday,Dia_de_Semana
543,20200023,1,2020-04-09,2020,4,9,18:42:00,Tarde,"ARAOZ DE LAMADRID, GREGORIO, GRAL. Y BROWN, ALTE. AV.",AVENIDA,"ARAOZ DE LAMADRID, GREGORIO, GRAL.",cruce_de_calles,4,-58.35791192,-34.63695178,AUTO-CARGAS,AUTO,CARGAS,18,Thursday,Dia_de_Semana
544,20200024,1,2020-04-24,2020,4,24,07:58:00,Mañana,MURGUIONDO 1339,CALLE,MURGUIONDO,1339.0,9,-58.50801713,-34.65177305,AUTO-AUTO,AUTO,AUTO,7,Friday,Dia_de_Semana
545,20200025,1,2020-05-12,2020,5,12,05:35:00,Madrugada,RIVADAVIA AV. 2551,AVENIDA,RIVADAVIA AV.,2551.0,3,-58.40258477,-34.60975108,PEATON-AUTO,PEATON,AUTO,5,Tuesday,Dia_de_Semana
546,20200026,1,2020-05-17,2020,5,17,06:40:00,Madrugada,"LUGONES, LEOPOLDO AV. KM 6,1",AUTOPISTA,"LUGONES, LEOPOLDO AV.",cruce_de_calles,14,.,.,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,6,Sunday,Fin_de_Semana
547,20200027,1,2020-05-18,2020,5,18,08:00:00,Mañana,"DELLEPIANE, LUIS, TTE. GRAL. Y MONTIEL",AVENIDA,"DELLEPIANE, LUIS, TTE. GRAL.",cruce_de_calles,8,-58.48267426,-34.68454456,PEATON-CARGAS,PEATON,CARGAS,8,Monday,Dia_de_Semana
548,20200028,1,2020-05-19,2020,5,19,10:00:00,Mañana,"SCALABRINI ORTIZ, RAUL AV. Y WARNES AV.",AVENIDA,"SCALABRINI ORTIZ, RAUL AV.",cruce_de_calles,15,-58.44248936,-34.60221948,PEATON-PASAJEROS,PEATON,PASAJEROS,10,Tuesday,Dia_de_Semana
549,20200029,1,2020-06-10,2020,6,10,14:00:00,Tarde,"PAZ, GRAL. AV. y ROFFO, ANGEL H., DR.",AVENIDA,"PAZ, GRAL. AV.",cruce_de_calles,9,-58.52909134,-34.63886726,PEATON-PASAJEROS,PEATON,PASAJEROS,14,Wednesday,Dia_de_Semana
550,20200030,1,2020-06-16,2020,6,16,15:00:00,Tarde,SAN MARTIN AV. 1550,AVENIDA,SAN MARTIN AV.,1550.0,6,-58.45158942,-34.60646580,MULTIPLE,MOTO,MULTIPLE,15,Tuesday,Dia_de_Semana
551,20200031,1,2020-06-30,2020,6,30,08:00:00,Mañana,"GARZON, EUGENIO, GRAL. AV. y LARRAYA",AVENIDA,"GARZON, EUGENIO, GRAL. AV.",cruce_de_calles,9,-58.49344309,-34.65788529,MOTO-CARGAS,MOTO,CARGAS,8,Tuesday,Dia_de_Semana
552,20200032,1,2020-07-10,2020,7,10,23:00:00,Noche,CORRIENTES AV. Y SERRANO,AVENIDA,CORRIENTES AV.,cruce_de_calles,15,-58.44259166,-34.59635137,MOTO-AUTO,MOTO,AUTO,23,Friday,Dia_de_Semana
553,20200033,1,2020-07-19,2020,7,19,06:25:00,Madrugada,"PAZ, GRAL. AV. Y DEL LIBERTADOR AV.",AVENIDA,"PAZ, GRAL. AV.",cruce_de_calles,13,-58.46743471,-34.53476874,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,6,Sunday,Fin_de_Semana
554,20200034,1,2020-08-02,2020,8,2,03:20:00,Madrugada,"MITRE, BARTOLOME Y ANCHORENA, TOMAS MANUEL DE, DR.",CALLE,"MITRE, BARTOLOME",cruce_de_calles,3,-58.41178158,-34.60922259,PEATON-AUTO,PEATON,AUTO,3,Sunday,Fin_de_Semana
555,20200035,1,2020-08-04,2020,8,4,05:30:00,Madrugada,"AU 25 DE MAYO ALTURA PUMACAHUA Y RECUERO, CASIMIRO, TTE. CNEL.",AUTOPISTA,AUTOPISTA 25 DE MAYO,cruce_de_calles,7,-58.45068621,-34.63638927,MOTO-PASAJEROS,MOTO,PASAJEROS,5,Tuesday,Dia_de_Semana
556,20200036,1,2020-08-07,2020,8,7,18:40:00,Tarde,"SCALABRINI ORTIZ, RAUL AV. Y PARAGUAY",AVENIDA,"SCALABRINI ORTIZ, RAUL AV.",cruce_de_calles,14,-58.42016954,-34.58778790,PEATON-MOTO,PEATON,MOTO,18,Friday,Dia_de_Semana
557,20200037,1,2020-08-29,2020,8,29,04:30:00,Madrugada,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y VARELA AV.",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",cruce_de_calles,8,-58.43850413,-34.65554754,PEATON-AUTO,PEATON,AUTO,4,Saturday,Fin_de_Semana
558,20200038,2,2020-08-30,2020,8,30,04:00:00,Madrugada,"LAS HERAS GENERAL AV. Y DIAZ, CNEL. AV.",AVENIDA,LAS HERAS GENERAL AV.,cruce_de_calles,14,-58.40617526,-34.58345898,AUTO-AUTO,AUTO,AUTO,4,Sunday,Fin_de_Semana
559,20200039,1,2020-09-01,2020,9,1,19:17:42,Tarde,MURGUIONDO 2700,CALLE,MURGUIONDO,cruce_de_calles,9,.,.,PEATON-CARGAS,PEATON,CARGAS,19,Tuesday,Dia_de_Semana
560,20200040,1,2020-09-12,2020,9,12,03:30:00,Madrugada,"CASTILLO, RAMON S., PRES. AV. Y CALLE 12",AVENIDA,"CASTILLO, RAMON S., PRES. AV.",cruce_de_calles,2,-58.38526125,-34.57805810,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,3,Saturday,Fin_de_Semana
561,20200041,1,2020-09-28,2020,9,28,01:45:00,Madrugada,"CURAPALIGUE Y PERON, EVA AV.",AVENIDA,CURAPALIGUE,cruce_de_calles,7,-58.44750470,-34.63491705,MOTO-PASAJEROS,MOTO,PASAJEROS,1,Monday,Dia_de_Semana
562,20200042,1,2020-09-29,2020,9,29,17:10:00,Tarde,"DIAZ, ANA Y SOLDADO DE LA FRONTERA AV.",AVENIDA,"DIAZ, ANA",cruce_de_calles,8,-58.46745752,-34.68192648,PEATON-PASAJEROS,PEATON,PASAJEROS,17,Tuesday,Dia_de_Semana
563,20200043,1,2020-09-30,2020,9,30,17:20:00,Tarde,"ALEM, LEANDRO N. AV. Y PARAGUAY",AVENIDA,"ALEM, LEANDRO N. AV.",cruce_de_calles,1,-58.37202621,-34.59717942,PEATON-PASAJEROS,PEATON,PASAJEROS,17,Wednesday,Dia_de_Semana
564,20200044,1,2020-10-05,2020,10,5,00:20:00,Madrugada,LA PLATA AV. E INDEPENDENCIA,AVENIDA,LA PLATA AV.,cruce_de_calles,6,-58.42779702,-34.62207347,AUTO-AUTO,AUTO,AUTO,0,Monday,Dia_de_Semana
565,20200045,1,2020-10-19,2020,10,19,03:00:00,Madrugada,"PAZ, GRAL. AV. Y 27 DE FEBRERO AV.",AVENIDA,"PAZ, GRAL. AV.",cruce_de_calles,8,-58.46244952,-34.70524971,AUTO-CARGAS,AUTO,CARGAS,3,Monday,Dia_de_Semana
566,20200046,1,2020-10-27,2020,10,27,21:00:00,Noche,"NAZCA AV. Y CARRANZA, ADOLFO P.",AVENIDA,NAZCA AV.,cruce_de_calles,11,-58.48440160,-34.60776782,MOTO-MOTO,MOTO,MOTO,21,Tuesday,Dia_de_Semana
567,20200047,1,2020-10-27,2020,10,27,14:00:00,Tarde,AUTOPISTA CAMPORA ALTURA LACARRA AV.,AUTOPISTA,AUTOPISTA PRESIDENTE HECTOR J. CAMPORA,cruce_de_calles,9,-58.46668375,-34.65174801,PEATON-CARGAS,PEATON,CARGAS,14,Tuesday,Dia_de_Semana
568,20200048,1,2020-10-29,2020,10,29,20:20:00,Noche,DORREGO AV. 614,AVENIDA,DORREGO AV.,614.0,15,-58.44958780,-34.59322448,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,20,Thursday,Dia_de_Semana
569,20200049,1,2020-10-30,2020,10,30,20:00:00,Noche,"DEL LIBERTADOR AV. Y RAMOS MEJIA, JOSE MARIA, DR. AV.",AVENIDA,DEL LIBERTADOR AV.,cruce_de_calles,1,-58.37533517,-34.59276462,PEATON-AUTO,PEATON,AUTO,20,Friday,Dia_de_Semana
570,20200050,1,2020-11-01,2020,11,1,22:00:00,Noche,SANTA FE AV. Y GODOY CRUZ,AVENIDA,SANTA FE AV.,cruce_de_calles,14,-58.42525456,-34.57866344,PEATON-MOTO,PEATON,MOTO,22,Sunday,Fin_de_Semana
571,20200051,1,2020-11-05,2020,11,5,00:40:00,Madrugada,AVELLANEDA AV. Y MERCEDES,AVENIDA,AVELLANEDA AV.,cruce_de_calles,10,-58.48493828,-34.62981124,MOTO-AUTO,MOTO,AUTO,0,Thursday,Dia_de_Semana
572,20200052,1,2020-11-07,2020,11,7,06:50:00,Madrugada,TUCUMAN Y PUEYRREDON AV.,AVENIDA,TUCUMAN,cruce_de_calles,3,-58.40480504,-34.60183884,BICICLETA-CARGAS,BICICLETA,CARGAS,6,Saturday,Fin_de_Semana
573,20200053,1,2020-11-09,2020,11,9,03:30:00,Madrugada,"ALCORTA, AMANCIO AV. Y EINSTEIN, ALBERTO",AVENIDA,"ALCORTA, AMANCIO AV.",cruce_de_calles,4,-58.41125934,-34.65417740,AUTO-AUTO,AUTO,AUTO,3,Monday,Dia_de_Semana
574,20200054,1,2020-11-19,2020,11,19,09:00:00,Mañana,INCLAN Y ALBERTI,CALLE,INCLAN,cruce_de_calles,4,-58.39956546,-34.62977080,BICICLETA-AUTO,BICICLETA,AUTO,9,Thursday,Dia_de_Semana
575,20200055,1,2020-11-19,2020,11,19,12:30:00,Mañana,OLAZABAL AV. 5437,AVENIDA,OLAZABAL AV.,5437.0,12,-58.49005682,-34.57868970,PEATON-CARGAS,PEATON,CARGAS,12,Thursday,Dia_de_Semana
